LATITUDE,LONGITUDE,FIRE_YEAR,CAUSE,FIRE_SIZE,STATE,DAYS_TO_CONTAIN
33.822381,-117.442419,2000,Human,0.1,CA,0.0
30.1,-82.45,1993,Human,2.0,FL,
32.73912,-98.75531,2017,Human,4.0,TX,
30.57,-83.65,1999,Human,10.0,FL,
48.08916667,-115.73083333,2005,Natural,0.25,MT,1.0
35.9083,-82.025,1996,Human,0.1,NC,
37.1858,-83.0253,1999,Human,8.0,KY,
29.19353,-95.900688,2011,Human,2.0,TX,
35.5178,-113.4858,2006,Natural,0.8,AZ,7.0
29.5883,-82.0631,2020,Human,0.1,FL,0.0
30.68924592,-98.01299275,2009,Human,5.0,TX,
32.34209037,-83.54437626,2003,Human,5.81,GA,
36.96865998,-83.48792999,2006,Undetermined,25.0,KY,
36.28459915,-94.81919848,1993,Undetermined,1.0,OK,0.0
30.43333333,-88.48333333,1995,Human,1.0,MS,
35.408143,-77.978402,2016,Human,0.11,NC,0.0
48.48972222,-120.10388889,2000,Human,0.1,WA,0.0
32.50087,-95.07406,2009,Human,10.0,TX,
40.2587,-74.4947,2010,Human,0.25,NJ,34.0
34.01194444,-117.445,2002,Human,0.1,CA,0.0
44.58386,-67.91783,2007,Human,2.0,ME,
43.16139342,-77.59654356,2005,Human,1.0,NY,1.0
41.25009896,-112.1988976,2016,Human,0.1,UT,0.0
45.6397,-104.1097,2016,Natural,30.5,MT,2.0
34.65418999,-79.71233,2005,Human,3.0,SC,
39.9725,-80.01667,2015,Human,0.25,PA,0.0
33.95,-81.3667,1997,Human,0.3,SC,
30.1085,-95.3922,2020,Undetermined,0.01,TX,
43.1986,-100.9,2006,Human,1.0,SD,0.0
35.341079,-83.292501,2019,Human,0.52,NC,0.0
30.59,-81.67,1994,Human,20.0,FL,
48.3433,-104.6989,2010,Human,2.0,MT,0.0
33.2884,-110.439,1995,Human,0.1,AZ,0.0
45.40551504,-92.92956573,2005,Human,2.0,MN,
42.0875206,-103.0131378,2011,Human,2.0,NE,0.0
31.486589,-87.369766,2005,Human,18.0,AL,0.0
40.35133,-105.57389,2010,Human,0.1,CO,0.0
43.01694444,-122.64583333,2015,Natural,0.1,OR,0.0
35.7594,-94.6131,2017,Human,1.1,OK,0.0
26.8957,-82.2301,2012,Human,2.3,FL,0.0
39.99583,-79.08111,2014,Human,0.2,PA,0.0
35.69818637,-94.69787717,2020,Human,0.1,OK,0.0
46.42333333,-115.66055556,2012,Natural,0.1,ID,1.0
38.8961,-104.4612,2014,Human,0.1,CO,0.0
45.760556,-121.516944,2012,Undetermined,1644.0,WA,
34.1833,-82.3333,2001,Human,2.0,SC,
34.9167,-79.45,2000,Human,0.3,NC,
30.52388889,-89.51916667,2017,Human,2.0,MS,0.0
41.6022,-74.1731,2014,Human,0.1,NY,
30.7377,-85.0805,2018,Human,1.5,FL,0.0
43.78673569,-89.61629166,1995,Human,0.2,WI,0.0
30.96620404,-83.57436151,2011,Natural,0.26,GA,0.0
29.84000001,-83.16084,2006,Natural,4.8,FL,0.0
39.88690283,-112.81545824,2005,Human,146.0,UT,6.0
47.187337,-116.261698,2009,Human,0.2,ID,
45.1,-85.34,2006,Human,0.1,MI,0.0
33.73175469,-85.3042231,2008,Human,2.3,GA,
26.431564,-98.893111,2011,Human,1.0,TX,
33.7294,-86.2286,1997,Human,7.0,AL,
18.240028,-66.707603,2006,Undetermined,1.0,PR,
28.85361,-81.06139,2008,Human,0.1,FL,0.0
36.83551694,-79.06586167,2010,Human,0.5,VA,
34.2333,-114.1841,1992,Human,0.1,CA,0.0
40.4499,-116.8009,1994,Undetermined,0.1,NV,0.0
41.066481,-79.321827,2018,Human,4.0,PA,0.0
31.49148231,-83.9718099,2004,Human,2.25,GA,
34.05792,-93.40181,2014,Human,1.0,AR,0.0
36.49661,-118.63594,1998,Natural,0.2,CA,2.0
31.15776721,-84.26830503,2006,Human,1.0,GA,
35.04761,-92.68493,2014,Human,2.0,AR,0.0
36.76444444,-112.24305556,2005,Natural,0.1,AZ,2.0
44.43814997,-103.73849999,2004,Natural,0.8,SD,
30.33118333,-95.09391667,2011,Human,2.0,TX,0.0
34.6649491,-85.30180734,2006,Human,4.41,GA,
30.5456,-92.7819,2000,Human,1.0,LA,
33.93677,-98.22209,2007,Human,0.5,TX,
34.2926,-83.7644,1992,Human,1.14,GA,0.0
45.3855,-101.5482,2006,Human,0.2,SD,0.0
40.82781726,-73.30311339,2001,Human,0.5,NY,0.0
38.5175,-78.29528,2009,Human,2.0,VA,
32.17294722,-83.40454167,2012,Human,0.1,GA,0.0
46.79833333,-115.19833333,1992,Natural,3.5,ID,4.0
38.87580594,-99.32215171,2017,Human,0.1,KS,1.0
21.4407005,-158.0097198,2006,Undetermined,0.5,HI,
33.37833333,-108.70666667,1995,Natural,0.5,NM,1.0
34.0486,-85.7433,1998,Human,35.0,AL,
31.8072,-84.2572,1999,Human,0.1,GA,
38.17055998,-75.6975,2006,Human,0.1,MD,0.0
45.59694444,-110.86861111,2007,Human,16.0,MT,5.0
46.23111111,-115.11583333,2007,Natural,6547.0,ID,86.0
36.49694444,-121.91388888,1993,Human,0.1,CA,
36.0017,-81.5583,1997,Human,0.2,NC,
40.753,-72.8671,2015,Human,0.1,NY,0.0
47.9072,-98.7125,2007,Human,1.0,ND,0.0
31.47914901,-89.98038015,1999,Human,5.0,MS,0.0
36.561785,-119.786203,2020,Human,640.0,CA,
38.2665,-104.6441,2014,Human,0.1,CO,0.0
34.35,-78.75,2000,Human,0.2,NC,
37.264566,-120.426891,2016,Undetermined,1.0,CA,0.0
31.88218889,-81.88322222,2014,Human,0.5,GA,0.0
41.93433,-71.79629,2017,Human,0.1,RI,0.0
31.19938126,-88.74936848,1996,Human,10.0,MS,0.0
34.24166667,-80.575,1992,Undetermined,2.0,SC,0.0
37.25194444,-83.53972222,2009,Human,400.0,KY,12.0
47.43612,-114.93508,1994,Undetermined,0.01,MT,
31.98776944,-83.74993333,2017,Human,0.1,GA,0.0
37.9925,-77.91389,2007,Human,0.2,VA,
32.22376145,-82.38437647,2009,Human,2.4,GA,
36.18466667,-88.74711667,2020,Human,0.1,TN,0.0
33.54,-116.11305555,2008,Human,1.0,CA,
38.44358114,-81.7837145,2012,Human,0.9,WV,0.0
43.88806,-70.77863,2017,Human,3.0,ME,0.0
38.80603,-107.97662,1992,Human,0.2,CO,
34.823655,-86.138824,2006,Human,5.0,AL,0.0
32.10833,-95.40832997,2006,Human,1.0,TX,
46.48361111,-111.90416667,2006,Human,0.1,MT,0.0
48.8394,-99.7371,1993,Human,0.5,ND,0.0
44.05,-107.684,1994,Human,3.0,WY,0.0
37.648977,-120.975403,2005,Human,0.1,CA,
30.6697,-87.6736,1999,Human,355.0,AL,
32.0983,-83.1847,1998,Human,0.1,GA,
35.59992,-82.44003,2009,Human,0.3,NC,0.0
35.7803,-94.5597,2011,Human,25.0,OK,0.0
34.5844,-85.2786,1999,Human,3.2,GA,
31.315,-85.1531,2000,Human,20.0,AL,
36.77611111,-119.60388888,2009,Human,0.5,CA,
43.05650967,-75.74884824,2005,Human,0.86,NY,0.0
32.758614,-80.045586,2015,Natural,1.0,SC,0.0
35.7017,-77.555,1994,Human,4.0,NC,
41.0635,-123.6848,2005,Human,5.0,CA,0.0
34.2875,-81.6375,1996,Undetermined,0.5,SC,0.0
33.4167,-81.35,1998,Human,0.5,SC,
46.783397,-95.756435,1997,Human,0.5,MN,
45.688439,-90.352576,1999,Human,0.5,WI,
35.115266,-83.99855,2015,Human,2.2,NC,0.0
37.92,-111.91,2002,Natural,9.2,UT,5.0
34.23063689,-85.37984054,2010,Human,138.98,GA,0.0
33.9442,-80.3081,2001,Human,2.0,SC,
43.77444444,-122.53361111,2006,Human,0.1,OR,0.0
33.8526,-95.6424,2019,Human,20.0,TX,
42.41788,-83.57043,2018,Human,1.0,MI,0.0
36.26938333,-78.19131667,2011,Human,3.0,NC,0.0
37.655749,-122.477046,2005,Undetermined,0.5,CA,
32.21041,-94.61875,1993,Human,10.0,TX,
31.25379,-98.10659,2008,Human,5.0,TX,
34.93588091,-83.9858178,2007,Human,6.2,GA,
34.55694444,-118.67305556,2016,Human,0.14,CA,0.0
39.430481,-110.8369,2016,Natural,0.1,UT,0.0
34.62309998,-92.59320002,2006,Human,1.0,AR,
37.190667,-121.993,2018,Undetermined,0.01,CA,0.0
36.7233,-79.655,1998,Human,3.0,VA,
29.0742,-98.9069,2018,Undetermined,0.5,TX,
42.35197,-123.41834,1992,Human,0.1,OR,0.0
33.91,-117.65388888,1994,Human,2.0,CA,
36.93241,-83.83450002,2005,Undetermined,3.0,KY,
35.18388888,-120.54888888,1995,Human,3.0,CA,
32.1387566,-82.70828907,2010,Human,0.05,GA,0.0
47.8475,-120.33277778,2013,Natural,0.1,WA,0.0
38.128717,-102.630394,2011,Undetermined,20.0,CO,
36.21805555,-119.07305555,1992,Human,0.5,CA,
40.0662,-104.98,2017,Human,0.01,CO,0.0
30.7832,-87.0457,2016,Human,1.0,FL,0.0
38.0247126,-102.56512586,2003,Undetermined,0.1,CO,
38.62888889,-82.79333333,2015,Human,109.0,OH,
32.17708,-94.87708,1992,Human,5.0,TX,
33.6142,-80.2753,2002,Human,1.0,SC,
35.2033,-86.765,1998,Human,1.0,TN,
20.8328457,-156.4661255,2010,Undetermined,0.01,HI,
32.12117222,-82.86186111,2014,Human,0.3,GA,0.0
33.333,-84.7921,1995,Human,0.75,GA,0.0
31.0521575,-89.37548423,1992,Human,60.0,MS,0.0
41.633741,-73.990357,1999,Human,1.0,NY,
33.39896154,-112.2974097,2017,Undetermined,0.1,AZ,
39.6634821,-80.06488794,2015,Human,0.1,WV,0.0
39.5333,-108.7507,1992,Human,0.1,CO,2.0
33.49349724,-82.49628918,2006,Human,0.17,GA,
31.9782,-82.8006,1995,Natural,6.53,GA,0.0
42.29638683,-75.5519055,2009,Human,2.25,NY,0.0
31.44893112,-84.88723465,2003,Human,0.21,GA,
34.589,-117.8038,2007,Undetermined,0.21,CA,
35.12433333,-79.98791667,2011,Human,5.0,NC,0.0
30.0156,-82.3069,2001,Human,6.0,FL,
31.20484377,-84.49883236,2006,Human,0.78,GA,
48.44060849,-93.01323722,2000,Human,0.1,MN,
36.1383,-80.3817,1996,Human,0.1,NC,
40.71805555,-122.41888888,1994,Human,0.1,CA,
39.05233,-96.23693,2017,Human,0.1,KS,0.0
42.95219,-106.67758,2010,Human,2.7,WY,0.0
31.66055478,-89.14894202,1996,Human,32.0,MS,0.0
43.4129,-122.7792,2007,Natural,0.1,OR,0.0
30.86116391,-90.77454279,2006,Human,3.0,LA,
31.84710726,-89.59465271,1993,Human,4.0,MS,0.0
34.44666667,-117.88,1998,Natural,3.0,CA,0.0
63.847432,-149.31982,2019,Undetermined,0.1,AK,0.0
43.21668,-115.69151,2018,Natural,3.0,ID,0.0
28.47,-82.6414,2002,Human,0.1,FL,
45.70166667,-114.29166667,1993,Natural,0.1,MT,0.0
48.3044,-109.8866,2008,Human,1.5,MT,0.0
35.44111666,-82.78763333,2014,Human,0.3,NC,0.0
33.887758,-117.374853,2015,Natural,0.01,CA,0.0
32.3385,-83.7726,2001,Human,1.78,GA,0.0
35.865,-84.2933,2001,Human,0.2,TN,
44.65,-116.26888889,2001,Human,0.1,ID,0.0
26.87,-82.0,1999,Human,0.2,FL,
32.97281,-94.93405,2008,Human,1.0,TX,
33.72472222,-111.51166667,2014,Human,27.0,AZ,1.0
36.35,-80.1667,2001,Human,3.0,NC,
35.171667,-78.961667,2017,Human,0.06,NC,0.0
32.96271116,-84.85265155,2006,Human,0.15,GA,
30.1537,-85.4881,2015,Human,250.0,FL,1.0
33.7111,-92.66862999,2006,Human,1.0,AR,
45.8,-115.12111111,2002,Natural,0.2,ID,1.0
46.398238,-93.555565,1995,Human,1.0,MN,
39.43111111,-121.55888888,2009,Human,0.1,CA,
34.29973935,-88.3975251,1992,Human,2.0,MS,0.0
44.4047,-122.71535,1996,Human,0.5,OR,0.0
37.0081,-108.7487,1996,Human,15.0,CO,0.0
34.1,-80.1,1999,Human,12.0,SC,
41.5770391,-73.4084542,1992,Human,0.1,CT,
44.06676,-84.82369,2018,Human,1.0,MI,0.0
34.66,-118.2874,2010,Human,3.0,CA,
33.32194444,-117.25305555,1999,Human,0.1,CA,
42.7927003,-73.99198768,2008,Human,0.5,NY,0.0
44.31722222,-83.67805556,2015,Human,2.27,MI,0.0
28.48917,-81.05666999,2003,Natural,2.0,FL,0.0
40.75033,-73.81005,2020,Human,0.15,NY,0.0
34.0011,-82.9983,1998,Human,15.9,GA,
32.319399,-102.487835,2010,Human,0.1,TX,
40.99853,-121.932075,2020,Human,0.5,CA,
45.916906,-89.88899,2008,Human,4.4,WI,0.0
63.8663,-145.669,1993,Human,5.0,AK,4.0
31.79755556,-82.357,2019,Human,1.66,GA,0.0
40.5669,-116.125,2007,Natural,0.1,NV,0.0
29.3926,-81.6175,2020,Human,2.5,FL,0.0
31.9782,-82.4983,2002,Human,5.57,GA,0.0
37.83222222,-79.78763889,2014,Human,0.3,VA,
38.753879,-83.042353,2015,Human,0.5,OH,0.0
38.12,-97.92,2015,Human,2.0,KS,0.0
35.6979,-94.6958,2003,Human,1.0,OK,0.0
34.61638889,-94.63861111,2015,Human,2.0,OK,
36.00722122,-104.48110961,1993,Undetermined,20.0,NM,
30.41553015,-89.30067478,1995,Human,1.0,MS,0.0
34.15333333,-111.31611111,2017,Human,0.1,AZ,0.0
34.1043,-84.55,1994,Human,2.33,GA,0.0
36.31645,-80.49278,2008,Undetermined,0.1,NC,
36.0583,-77.025,1993,Human,2.0,NC,
37.00388888,-120.11888888,1999,Human,0.1,CA,
42.33182,-98.2399,2007,Human,25.0,NE,0.0
34.215,-116.93666667,1992,Human,13.0,CA,0.0
21.4564362,-158.1950836,2006,Undetermined,0.1,HI,
42.69773,-123.38886,2001,Human,0.01,OR,0.0
45.290194,-70.597361,2008,Human,0.1,ME,0.0
42.888697,-118.9087,2010,Natural,0.1,OR,1.0
39.905,-108.4284,2003,Natural,0.1,CO,1.0
43.3417,-100.4254,1992,Human,0.1,SD,0.0
44.72216,-110.72216,1997,Natural,0.1,WY,
28.3846,-97.7209,2018,Human,0.5,TX,
20.7576103,-156.3189545,2007,Undetermined,9.0,HI,
36.98,-78.6867,1999,Human,0.2,VA,
48.2382,-115.2865,2018,Human,0.1,MT,0.0
38.38111111,-122.235,2006,Human,2.0,CA,0.0
33.66764,-81.66963,2008,Human,0.1,SC,
38.238,-104.6484,2017,Human,0.01,CO,0.0
43.1994,-100.8964,2014,Human,0.1,SD,0.0
46.79231741,-96.13213277,2000,Human,0.5,MN,
33.97959175,-90.06338819,1994,Human,5.0,MS,0.0
47.99695,-116.6186,2006,Human,0.1,ID,
42.58,-92.16,2002,Human,0.1,IA,
35.2917,-85.4917,2001,Human,2035.0,TN,
44.01421999,-89.02543998,2003,Human,0.05,WI,
34.4189,-88.6078,2016,Human,0.1,MN,0.0
30.32496,-89.75784,2009,Human,7.8,LA,
34.39770168,-95.99839778,1992,Undetermined,10.0,OK,0.0
42.93965087,-78.90550918,2003,Human,0.1,NY,0.0
41.0714,-123.6872,2014,Human,0.1,CA,0.0
30.34428,-97.24853,2008,Human,5.0,TX,
33.289,-86.754,2016,Human,0.1,AL,0.0
32.6294,-82.4997,1999,Human,7.5,GA,
38.327197,-92.420638,2018,Human,726.829,MO,0.0
46.94833333,-114.43,1998,Human,0.1,MT,0.0
32.57402,-98.22484,2009,Human,1.2,TX,
30.99833333,-84.81722222,2019,Human,0.2,GA,0.0
44.30794268,-90.81431579,1992,Human,0.01,WI,0.0
34.2033,-94.03746,2010,Human,1.0,AR,
35.743203,-120.217317,2007,Human,0.1,CA,0.0
43.0319,-102.5464,2006,Human,1.0,SD,0.0
41.955771,-93.057312,2018,Human,3.0,IA,0.0
31.15951901,-89.59621942,1997,Human,4.0,MS,0.0
33.875061,-117.662951,2008,Human,0.1,CA,
45.16197222,-67.40583333,2004,Human,0.5,ME,0.0
30.0224,-99.37383,2016,Human,1.5,TX,
31.53958,-94.58125,1999,Human,5.0,TX,
38.10208,-109.32242,2017,Human,2.1,UT,0.0
34.775,-77.2617,1993,Human,1.0,NC,
34.18111111,-117.27,2019,Human,0.1,CA,
30.23124997,-94.09375,2000,Human,1.0,TX,0.0
31.909045,-90.105856,2011,Undetermined,35.0,MS,
38.18277589,-81.72197241,1997,Human,3.0,WV,0.0
34.98721666,-79.69578333,2010,Human,0.1,NC,0.0
34.94166667,-79.38166667,2012,Human,50.0,NC,0.0
37.245667,-120.997983,2013,Undetermined,0.1,CA,0.0
30.85,-85.59,1995,Human,20.0,FL,
34.481,-83.1688,1997,Human,0.05,GA,0.0
33.6833,-81.45,2000,Human,1.0,SC,
30.7443,-83.3986,2000,Human,4.8,GA,0.0
32.84778144,-82.74945329,2005,Human,0.27,GA,
38.71679971,-95.13062546,2020,Human,1.0,KS,0.0
32.38138998,-100.1292,2005,Human,5.0,TX,
32.42868,-91.52271,2010,Human,2.0,LA,
32.922691,-98.0751049,2013,Human,0.2,TX,
31.47871103,-89.05158849,1998,Human,5.0,MS,0.0
35.77166667,-105.79833333,1995,Human,0.1,NM,0.0
40.70194444,-122.23111111,2006,Human,0.5,CA,0.0
38.91666667,-120.75,1994,Human,0.1,CA,0.0
34.984019,-87.89331,2007,Human,0.25,AL,0.0
18.325354,-67.203011,2006,Undetermined,1.0,PR,
37.039082,-119.986656,2012,Human,0.1,CA,
33.7837,-109.9515,2001,Human,0.1,AZ,2.0
46.48308,-116.1616,2006,Natural,0.1,ID,
31.7277,-98.0852,2008,Human,100.0,TX,
36.63,-82.93611111,2013,Human,68.0,VA,
47.18305556,-114.90861111,2018,Natural,0.1,MT,0.0
38.383483,-122.312583,2013,Human,0.3,CA,0.0
46.01166667,-115.35833333,1994,Natural,0.1,ID,1.0
38.87694444,-121.10694444,1997,Human,0.2,CA,
31.3095,-81.9772,1996,Human,17.25,GA,0.0
32.20933333,-94.9035,2011,Human,5.0,TX,0.0
43.1875,-102.7352,2003,Human,0.1,SD,0.0
39.31391,-120.933467,2015,Human,0.1,CA,0.0
41.1866,-123.70515,2018,Undetermined,0.8,CA,0.0
43.7689,-110.7489,2006,Natural,0.1,WY,0.0
35.31944,-101.91238,2017,Human,5.0,TX,
39.57388889,-106.57722222,2004,Human,0.1,CO,0.0
32.3206,-81.3862,1996,Human,2.5,GA,0.0
31.2582,-82.2974,2000,Human,0.23,GA,0.0
47.6236,-104.2925,2017,Undetermined,0.1,MT,
34.753889,-106.258889,2011,Human,62.0,NM,1.0
31.71495,-95.22883333,2018,Human,10.0,TX,1.0
36.5308,-96.6658,2016,Human,55.0,OK,0.0
44.14966,-122.58348,2019,Human,0.01,OR,0.0
41.48593,-73.0506632,2001,Human,1.0,CT,
38.631422,-82.785265,2015,Human,0.5,OH,0.0
34.35369873,-106.40679931,1999,Undetermined,0.5,NM,0.0
31.31223999,-94.38255,2006,Human,2.0,TX,
33.08888889,-79.685,2018,Human,1630.0,SC,5.0
37.13388888,-120.37388888,2000,Human,1.0,CA,0.0
36.745,-82.9,2000,Human,0.5,VA,
31.7977197,-82.16731558,2010,Human,4.1,GA,0.0
32.4931,-84.6033,1999,Human,0.3,GA,
40.71587213,-112.23555227,2006,Human,0.5,UT,2.0
40.59750001,-76.00915998,2006,Human,0.6,PA,0.0
41.8149,-121.7378,1999,Natural,225.0,CA,2.0
43.63463,-73.93838,2019,Human,0.1,NY,0.0
34.201424,-79.537361,2017,Human,4.0,SC,0.0
33.3512966,-94.95159863,2009,Human,0.02,TX,
32.89380323,-82.41364129,2006,Human,5.6,GA,
34.704693,-82.905922,2012,Human,0.4,SC,0.0
32.72618225,-82.78690863,2003,Human,0.1,GA,
38.228469,-120.5281,1999,Human,0.3,CA,0.0
34.9617,-79.5383,1998,Human,85.0,NC,
41.78,-70.54,2003,Human,0.1,MA,
40.77166667,-123.305,1995,Human,0.1,CA,0.0
41.7712085,-73.05983,2002,Human,0.25,CT,
32.406052,-95.860004,2015,Human,2.0,TX,
39.9108,-74.2211,2003,Human,0.25,NJ,
34.31,-110.78166667,2000,Natural,0.8,AZ,0.0
60.444543,-151.108702,2018,Human,0.1,AK,0.0
38.345,-120.77,1992,Human,75.0,CA,
31.4811,-82.5578,1999,Human,1.1,GA,
33.73150761,-83.89268809,2008,Human,11.3,GA,
33.57781,-93.48267,2011,Human,10.0,AR,0.0
48.476861,-122.581371,1992,Human,0.3,WA,
40.5,-123.0,2003,Natural,0.1,CA,0.0
46.9457,-95.9625,2001,Human,2.5,MN,0.0
43.527534,-90.214197,2001,Human,0.4,WI,
38.42039171,-95.69198011,2018,Human,0.1,KS,0.0
37.62780807,-82.19100193,2016,Human,1.0,WV,0.0
41.587854,-73.1058657,2015,Human,0.1,CT,
44.85548134,-91.31915024,1994,Human,0.01,WI,0.0
31.0017,-84.5342,1993,Human,0.25,GA,0.0
47.8753,-94.9997,2015,Human,20.0,MN,0.0
40.3544,-112.9591,2001,Natural,0.1,UT,0.0
36.20194444,-120.32694444,1995,Human,2.0,CA,
34.58024444,-85.38979722,2019,Human,0.05,GA,2.0
65.0925,-161.0075,2019,Natural,66.4,AK,1.0
38.670681,-122.622689,2003,Human,0.1,CA,0.0
31.48352512,-89.89945307,1997,Human,2.0,MS,0.0
32.56687003,-94.55349514,2020,Human,2.0,TX,0.0
33.7494,-85.4914,1999,Human,70.0,AL,
31.753661,-96.19174,2013,Human,1.0,TX,
40.83710304,-73.82580205,2009,Human,0.1,NY,0.0
32.63365,-81.69766111,2017,Human,1.7,GA,0.0
37.78694444,-109.63194444,2001,Natural,0.1,UT,1.0
44.70416667,-105.26861111,2001,Human,6.8,WY,0.0
37.21666667,-119.44027778,2013,Natural,2.0,CA,1.0
37.1874,-104.4751,2014,Human,0.1,CO,0.0
35.0334,-107.5339,1992,Human,1.0,NM,0.0
31.13096182,-89.74283015,2017,Human,30.0,MS,0.0
34.95194998,-104.78390001,2004,Human,1.5,NM,2.0
34.47002997,-79.92526998,2006,Human,1.5,SC,
34.97655833,-85.54876389,2014,Human,0.01,GA,0.0
30.1364,-81.9903,2001,Human,0.1,FL,
28.3,-82.36,2000,Natural,2.0,FL,
46.415,-100.5881,2007,Human,0.1,ND,0.0
44.23527778,-122.21277778,2014,Natural,0.25,OR,1.0
34.96861111,-111.52611111,2008,Natural,0.1,AZ,0.0
33.1351,-111.799,1993,Human,1.0,AZ,0.0
28.89549,-97.01015,2016,Human,3.0,TX,
48.03,-121.19361111,2006,Human,0.1,WA,0.0
37.69592,-122.4348,2011,Human,0.5,CA,
39.545278,-89.6475,2008,Human,0.1,IL,0.0
42.27222222,-121.24722222,2008,Natural,0.3,OR,0.0
32.6808,-81.6058,1999,Human,0.7,GA,
30.3944,-89.7964,1999,Human,1.0,LA,
27.75694,-81.59417,2008,Human,1.0,FL,0.0
44.74,-118.456667,2010,Natural,0.1,OR,1.0
33.9681,-118.1668,2006,Human,0.21,CA,
43.61083333,-115.13333333,1999,Natural,0.1,ID,0.0
30.58876666,-93.90953333,2011,Natural,1.0,TX,0.0
37.43028,-84.94659,2007,Human,2.0,KY,0.0
38.41181946,-111.5954971,2018,Human,3.0,UT,
32.8868,-83.1312,1996,Human,1.6,GA,0.0
30.8819,-84.9119,1995,Human,3.06,GA,0.0
44.06666667,-70.96666667,1997,Undetermined,2.0,ME,0.0
35.79542,-117.36961,2010,Human,0.1,CA,0.0
43.0789,-98.2862,2012,Human,1.0,SD,0.0
47.8402,-114.7426,2006,Human,0.1,MT,0.0
33.739303,-87.258719,2007,Human,0.3,AL,0.0
48.9239,-112.8236,2015,Human,30.0,MT,0.0
36.162,-89.55465,2012,Human,0.5,TN,0.0
38.6367,-85.4023,2002,Human,13.0,KY,0.0
31.3439,-81.9369,1998,Human,0.9,GA,
33.48720999,-92.95254999,2005,Human,2.0,AR,
47.49858,-117.4786,2018,Human,0.01,WA,3.0
35.285,-111.47666667,1997,Human,0.2,AZ,0.0
32.1137,-98.3557,2018,Undetermined,10.0,TX,
40.47846,-107.25261,1992,Natural,2.0,CO,
33.15272222,-82.49830556,2014,Human,0.7,GA,0.0
33.23357001,-92.00959999,2003,Human,1.0,AR,0.0
30.98652291,-84.0887881,2009,Human,3.5,GA,
60.45,-149.81666667,1993,Human,2.5,AK,0.0
34.7167,-79.85,2000,Human,6.0,SC,
46.55370787,-92.58717007,2005,Human,0.5,MN,
33.35138,-110.46966,2009,Human,0.2,AZ,10.0
35.255,-80.5383,1994,Human,0.1,NC,
39.97083,-74.22083,1994,Human,0.25,NJ,
35.348031,-80.421051,2019,Natural,0.21,NC,0.0
30.4253,-83.2889,2011,Human,2.5,FL,0.0
30.53,-89.4072,2007,Human,9.0,MS,
40.7414,-122.9794,2013,Human,0.5,CA,0.0
35.3917,-79.525,1998,Human,1.0,NC,
33.11194444,-94.81305556,2009,Human,10.0,TX,0.0
39.3539,-74.7856,2012,Human,0.25,NJ,2.0
35.7661,-94.5239,2006,Human,2.0,OK,0.0
35.61851,-83.02782,2008,Undetermined,5.0,NC,
46.68397222,-68.07469444,2004,Human,0.1,ME,0.0
32.9729,-84.4022,1996,Human,3.8,GA,0.0
36.326902,-119.31413,2018,Undetermined,0.01,CA,
34.6896,-118.0946,2011,Human,3.0,CA,
36.32185,-91.88502,2014,Human,35.0,AR,0.0
36.12369929,-94.87770071,1994,Undetermined,4.0,OK,0.0
41.16156,-91.923595,2020,Human,5.0,IA,0.0
29.061984,-98.440161,2011,Human,1.0,TX,
33.714333,-80.356544,2012,Human,1.0,SC,0.0
34.278993,-118.699039,2013,Human,0.1,CA,
33.9778,-80.7658,1999,Human,1.0,SC,
42.09173,-71.277151,2017,Human,0.25,MA,0.0
44.05758,-108.72406,2013,Human,31.8,WY,0.0
35.42385,-79.6519,2015,Human,0.2,NC,0.0
31.1367,-88.0656,1999,Human,0.5,AL,
18.14757,-67.138107,2003,Undetermined,1.0,PR,
31.57676289,-109.42893255,1994,Natural,105.0,AZ,1.0
36.8947,-83.9178,2000,Human,18.0,KY,
36.65,-113.8508,1992,Natural,0.1,AZ,1.0
47.8461,-94.9058,2012,Human,1.0,MN,0.0
41.7878242,-73.1157126,2016,Human,0.1,CT,0.0
31.86639,-97.39833,2007,Human,2.0,TX,
40.4019,-104.7466,2018,Human,0.001,CO,0.0
34.45941,-93.30834,2010,Human,20.0,AR,
31.8925,-82.619,1993,Human,0.14,GA,0.0
43.21666667,-109.96194444,2014,Natural,0.1,WY,1.0
33.6197,-80.3508,2000,Human,0.1,SC,
37.1103,-108.7253,2006,Natural,0.1,CO,0.0
31.814745,-85.544672,2010,Human,1.0,AL,0.0
35.11333333,-111.58416667,2004,Human,0.1,AZ,0.0
45.54027778,-88.71722222,1997,Human,4.5,WI,0.0
33.8992,-93.1717,2002,Human,3.0,AR,
40.4666,-108.384,1996,Natural,0.1,CO,0.0
45.78568,-89.10416,2018,Human,0.1,WI,0.0
43.8999,-117.4343,1994,Human,0.1,OR,0.0
33.0719,-87.7019,2000,Human,1.0,AL,
37.01805555,-121.95611111,2002,Human,0.5,CA,0.0
34.56055556,-111.10388889,2007,Natural,0.1,AZ,0.0
46.071601,-115.862593,1994,Natural,0.1,ID,
39.2583,-108.525,2008,Natural,0.8,CO,1.0
43.58854723,-71.09409959,2018,Human,0.5,NH,
39.693369,-111.164714,2013,Natural,0.1,UT,0.0
36.81388889,-79.46666667,2012,Human,1.0,VA,
33.6953,-89.8992,2007,Human,3.0,MS,
30.6693646,-93.9071509,2013,Human,3.0,TX,
42.8923,-78.7537,2016,Human,0.1,NY,0.0
42.224614,-72.553839,2015,Human,1.0,MA,0.0
38.43194444,-120.56694444,1998,Human,0.1,CA,
